generic_name	cns_drug	smiles
Pioglitazone	FALSE	CCC1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1
Pipazethate	FALSE	O=C(OCCOCCN1CCCCC1)N1C2=CC=CC=C2SC2=C1N=CC=C2
Pipecuronium	FALSE	[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)N1CC[N+](C)(C)CC1)N1CC[N+](C)(C)CC1
Piperacillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)C1=CC=CC=C1)C(O)=O
Piperazine	FALSE	C1CNCCN1
Pipobroman	FALSE	BrCCC(=O)N1CCN(CC1)C(=O)CCBr
Pipotiazine	FALSE	CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCC(CCO)CC2)C=C1
Pirbuterol	FALSE	CC(C)(C)NCC(O)C1=NC(CO)=C(O)C=C1
Pirenzepine	FALSE	CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1
Piroxicam	TRUE	CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=CC=C2)S1(=O)=O
Pitavastatin	FALSE	O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O
Pivampicillin	FALSE	[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(=O)OCOC(=O)C(C)(C)C
Pivmecillinam	FALSE	[H]C(=N[C@@H]1C(=O)N2[C@@H](C(=O)OCOC(=O)C(C)(C)C)C(C)(C)S[C@]12[H])N1CCCCCC1
Plerixafor	FALSE	C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
Plicamycin	FALSE	CO[C@@H]([C@@H]1CC2=CC3=CC(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)=C(C)C(O)=C3C(O)=C2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1)C(=O)[C@@H](O)[C@@H](C)O
Podofilox	FALSE	[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(OC)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@@H]2O
Polidocanol	FALSE	CCCCCCCCCCCCOCCO
Polymyxin B Sulfate	FALSE	CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(C)O)C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCN)NC1=O)C(C)O
Polystyrene sulfonate	FALSE	
Polythiazide	FALSE	CN1C(CSCC(F)(F)F)NC2=CC(Cl)=C(C=C2S1(=O)=O)S(N)(=O)=O
Pomalidomide	FALSE	NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O
Ponatinib	FALSE	CN1CCN(CC2=CC=C(NC(=O)C3=CC(C#CC4=CN=C5C=CC=NN45)=C(C)C=C3)C=C2C(F)(F)F)CC1
Porfimer	FALSE	
Posaconazole	FALSE	CC[C@@H]([C@H](C)O)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2CO[C@](CN3C=NC=N3)(C2)C2=C(F)C=C(F)C=C2)C=C1
Potassium Chloride	FALSE	[Cl-].[K+]
Potassium Iodide	FALSE	[K+].[I-]
Practolol	FALSE	CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1
Pralatrexate	FALSE	NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1
Pralidoxime	FALSE	C[N+]1=C(\C=N\O)C=CC=C1
Pramipexole	TRUE	CCCN[C@H]1CCC2=C(C1)SC(N)=N2
Pramlintide	FALSE	
Pranlukast	FALSE	O=C(NC1=CC2=C(C=C1)C(=O)C=C(O2)C1=NNN=N1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1
Prasugrel	FALSE	CC(=O)OC1=CC2=C(CCN(C2)C(C(=O)C2CC2)C2=CC=CC=C2F)S1
Pravastatin	FALSE	[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC
Prazepam	FALSE	ClC1=CC2=C(C=C1)N(CC1CC1)C(=O)CN=C2C1=CC=CC=C1
Praziquantel	FALSE	O=C(C1CCCCC1)N1CC2N(CCC3=CC=CC=C23)C(=O)C1
Prazosin	FALSE	COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1
Prednicarbate	FALSE	CCOC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C)C(=O)COC(=O)CC
Prednisolone	FALSE	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
Prednisone	FALSE	[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
Pregabalin	TRUE	CC(C)C[C@H](CN)CC(O)=O
Preotact	FALSE	
Prilocaine	FALSE	CCCNC(C)C(=O)NC1=CC=CC=C1C
Primaquine	FALSE	COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1
Primidone	TRUE	CCC1(C(=O)NCNC1=O)C1=CC=CC=C1
Probenecid	FALSE	CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O
Probucol	FALSE	CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
Procainamide	FALSE	CCN(CC)CCNC(=O)C1=CC=C(N)C=C1
Procaine	FALSE	CCN(CC)CCOC(=O)C1=CC=C(N)C=C1
Procarbazine	FALSE	CNNCC1=CC=C(C=C1)C(=O)NC(C)C
Procaterol	FALSE	CC[C@H](NC(C)C)[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1
Prochlorperazine	TRUE	CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1
Procyclidine	FALSE	OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1
Proflavine	FALSE	NC1=CC2=NC3=C(C=CC(N)=C3)C=C2C=C1
Progabide	FALSE	NC(=O)CCCN\C(C1=CC=C(Cl)C=C1)=C1/C=C(F)C=CC1=O
Progesterone	FALSE	[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C
Proguanil	FALSE	CC(C)\N=C(/N)N=C(N)NC1=CC=C(Cl)C=C1
Promazine	FALSE	CN(C)CCCN1C2=CC=CC=C2SC2=CC=CC=C12
Promethazine	TRUE	CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C
Propafenone	FALSE	CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1
Propantheline	FALSE	CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=CC=CC=C12)C(C)C
Proparacaine	FALSE	CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC
Propericiazine	FALSE	OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1
Propiomazine	FALSE	CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CC(C)N(C)C)C=C1
Propofol	FALSE	CC(C)C1=CC=CC(C(C)C)=C1O
Propoxyphene	FALSE	CCC(=O)OC(CC1=CC=CC=C1)([C@H](C)CN(C)C)C1=CC=CC=C1
Propranolol	FALSE	CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12
Propylhexedrine	FALSE	CNC(C)CC1CCCCC1
Propylthiouracil	FALSE	CCCC1=CC(=O)NC(=S)N1
Protriptyline	TRUE	CNCCCC1C2=CC=CC=C2C=CC2=CC=CC=C12
Pseudoephedrine	FALSE	CN[C@@H](C)[C@@H](O)C1=CC=CC=C1
Pyrazinamide	FALSE	NC(=O)C1=NC=CN=C1
Pyridostigmine	TRUE	CN(C)C(=O)OC1=C[N+](C)=CC=C1
Pyridoxal	FALSE	CC1=NC=C(CO)C(C=O)=C1O
Pyridoxine	FALSE	CC1=NC=C(CO)C(CO)=C1O
Pyrimethamine	FALSE	CCC1=C(C(N)=NC(N)=N1)C1=CC=C(Cl)C=C1
Pyruvic acid	FALSE	CC(=O)C(O)=O
Quazepam	FALSE	FC1=CC=CC=C1C1=NCC(=S)N(CC(F)(F)F)C2=C1C=C(Cl)C=C2
Quetiapine	TRUE	OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12
Quinacrine	FALSE	CCN(CC)CCCC(C)NC1=C2C=C(OC)C=CC2=NC2=C1C=CC(Cl)=C2
Quinapril	FALSE	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O
Quinestrol	FALSE	[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3
Quinethazone	FALSE	CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O
Quinidine	TRUE	[H][C@@]12CCN(C[C@@H]1C=C)[C@]([H])(C2)[C@@H](O)C1=C2C=C(OC)C=CC2=NC=C1
Quinidine barbiturate	FALSE	CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1.COC1=CC2=C(C=CN=C2C=C1)C(O)C1CC2CCN1CC2C=C
Quinine	FALSE	[H][C@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@H](O)C1=CC=NC2=CC=C(OC)C=C12
Quinupristin	FALSE	CC[C@H]1NC(=O)[C@@H](NC(=O)C2=NC=CC=C2O)[C@@H](C)OC(=O)[C@@H](NC(=O)C2CC(=O)C(CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](CC2=CC=C(C=C2)N(C)C)N(C)C(=O)[C@@H]2CCCN2C1=O)C1=CC=CC=C1
Rabeprazole	FALSE	COCCCOC1=C(C)C(CS(=O)C2=NC3=CC=CC=C3N2)=NC=C1
Radium Ra 223 Dichloride	FALSE	
Raloxifene	FALSE	OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2
Raltitrexed	FALSE	CN(CC1=CC2=C(NC(C)=NC2=O)C=C1)C1=CC=C(S1)C(=O)N[C@@H](CCC(O)=O)C(O)=O
Ramelteon	TRUE	CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2
Ramipril	FALSE	[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
Ranibizumab	FALSE	
Ranitidine	FALSE	CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O
Ranolazine	FALSE	COC1=CC=CC=C1OCC(O)CN1CCN(CC(=O)NC2=C(C)C=CC=C2C)CC1
Rasagiline	TRUE	C#CCN[C@@H]1CCC2=CC=CC=C12
Rasburicase	FALSE	
Raxibacumab	FALSE	
Reboxetine	FALSE	[H][C@]1(CNCCO1)[C@@H](OC1=CC=CC=C1OCC)C1=CC=CC=C1
Regadenoson	FALSE	CNC(=O)C1=CN(N=C1)C1=NC2=C(N=CN2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(N)=N1
Regorafenib	FALSE	CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC=C(Cl)C(=C3)C(F)(F)F)C=C2)=CC=N1
Remifentanil	TRUE	CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC
Remikiren	FALSE	CC(C)(C)S(=O)(=O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1
Remoxipride	FALSE	CCN1CCC[C@H]1CNC(=O)C1=C(OC)C=CC(Br)=C1OC
Repaglinide	FALSE	CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=CC=CC=C2N2CCCCC2)=C1)C(O)=O
Rescinnamine	FALSE	[H][C@]12C[C@@H](OC(=O)C=CC3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
Reserpine	FALSE	[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2
Retapamulin	FALSE	C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)CSC1C[C@@H]2CC[C@H](C1)N2C
Reteplase	FALSE	
Ribavirin	FALSE	NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
Riboflavin	FALSE	CC1=C(C)C=C2N(C[C@H](O)[C@H](O)[C@H](O)CO)C3=NC(=O)NC(=O)C3=NC2=C1
Ridogrel	FALSE	OC(=O)CCCCO\N=C(\C1=CN=CC=C1)C1=CC(=CC=C1)C(F)(F)F
Rifabutin	FALSE	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21
Rifampin	FALSE	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(O)C(\C=N\N4CCN(C)CC4)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(O)=C2C(O)=C3C
Rifapentine	FALSE	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(CC1)C1CCCC1)=C2O
Rifaximin	FALSE	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C)C(O)=C4C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C1=C(N=C5C=C(C)C=CN15)C4=C3C2=O
Rilonacept	FALSE	
Rilpivirine	FALSE	CC1=CC(\C=C\C#N)=CC(C)=C1NC1=CC=NC(NC2=CC=C(C=C2)C#N)=N1
Riluzole	TRUE	NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2
Rimantadine	FALSE	CC(N)C12CC3CC(CC(C3)C1)C2
Rimexolone	FALSE	CCC(=O)[C@@]1(C)[C@H](C)CC2C3CCC4=CC(=O)C=C[C@]4(C)C3[C@@H](O)C[C@]12C
Rimonabant	FALSE	CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=C(Cl)C=C(Cl)C=C1)C1=CC=C(Cl)C=C1
Risedronate	FALSE	OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O
Risperidone	TRUE	CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1
Ritodrine	FALSE	C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1
Ritonavir	FALSE	CC(C)[C@H](NC(=O)N(C)CC1=CSC(=N1)C(C)C)C(=O)N[C@H](C[C@H](O)[C@H](CC1=CC=CC=C1)NC(=O)OCC1=CN=CS1)CC1=CC=CC=C1
Rituximab	FALSE	
Rivaroxaban	FALSE	ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O
Rivastigmine	TRUE	CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C
Rizatriptan	TRUE	CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2
Rocuronium	FALSE	[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1
Roflumilast	FALSE	FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl
Rolitetracycline	FALSE	[H][C@@]12C[C@@]3([H])C(C(=O)C4=C(O)C=CC=C4[C@@]3(C)O)=C(O)[C@]1(O)C(=O)C(C(=O)NCN1CCCC1)=C(O)[C@H]2N(C)C
Romiplostim	FALSE	
Ropinirole	TRUE	CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1
Ropivacaine	FALSE	CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C
Rosiglitazone	FALSE	CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1
Rosoxacin	FALSE	CCN1C=C(C(O)=O)C(=O)C2=C1C=C(C=C2)C1=CC=NC=C1
Rosuvastatin	FALSE	CC(C)C1=NC(=NC(C2=CC=C(F)C=C2)=C1\C=C\[C@@H](O)C[C@@H](O)CC(=O)O)N(C)S(C)(=O)=O
Rotigotine	TRUE	CCCN(CCC1=CC=CS1)C1CCC2=C(C1)C=CC=C2O
Roxatidine acetate	FALSE	CC(=O)OCC(=O)NCCCOC1=CC=CC(CN2CCCCC2)=C1
Roxithromycin	FALSE	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O
Rufinamide	TRUE	NC(=O)C1=CN(CC2=C(F)C=CC=C2F)N=N1
Ruxolitinib	FALSE	N#CC[C@H](C1CCCC1)N1C=C(C=N1)C1=C2C=CNC2=NC=N1
S-Adenosylmethionine	FALSE	C[S+](CC[C@H](N)C(O)=O)C[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C(N)N=CN=C12
Salbutamol	FALSE	CC(C)(C)NCC(O)C1=CC(CO)=C(O)C=C1
Salicyclic acid	FALSE	OC(=O)C1=CC=CC=C1O
Salicylamide	FALSE	NC(=O)C1=CC=CC=C1O
Salicylate-sodium	FALSE	[Na+].OC1=CC=CC=C1C([O-])=O
Salmeterol	FALSE	OCC1=C(O)C=CC(=C1)C(O)CNCCCCCCOCCCCC1=CC=CC=C1
Salmon Calcitonin	FALSE	
Salsalate	TRUE	OC(=O)C1=CC=CC=C1OC(=O)C1=CC=CC=C1O
Saprisartan	FALSE	CCC1=NC(C2CC2)=C(N1CC1=CC2=C(OC(=C2Br)C2=CC=CC=C2NS(=O)(=O)C(F)(F)F)C=C1)C(N)=O
Saquinavir	FALSE	CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1
Sargramostim	FALSE	
Satumomab Pendetide	FALSE	
Saxagliptin	FALSE	N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2
Scopolamine	FALSE	CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1
Secobarbital	FALSE	CCCC(C)C1(CC=C)C(=O)NC(=O)NC1=O
Secretin	FALSE	
Selegiline	TRUE	CC(CC1=CC=CC=C1)N(C)CC#C
Selenium Sulfide	FALSE	S=[Se]
Sermorelin	FALSE	
Sertaconazole	FALSE	ClC1=CC(Cl)=C(C=C1)C(CN1C=CN=C1)OCC1=CSC2=C1C=CC=C2Cl
Sertindole	FALSE	FC1=CC=C(C=C1)N1C=C(C2CCN(CCN3CCNC3=O)CC2)C2=C1C=CC(Cl)=C2
Sertraline	TRUE	CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12
Serum albumin	FALSE	
Serum albumin iodonated	FALSE	
Sevelamer	FALSE	NCC=C.ClCC1CO1
Sevoflurane	FALSE	FCOC(C(F)(F)F)C(F)(F)F
Sibutramine	FALSE	CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1
Sildenafil	FALSE	CCCC1=NN(C)C2=C1NC(=NC2=O)C1=C(OCC)C=CC(=C1)S(=O)(=O)N1CCN(C)CC1
Silodosin	FALSE	C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F
Silver sulfadiazine	FALSE	[Ag+].NC1=CC=C(C=C1)S(=O)(=O)[N-]C1=NC=CC=N1
Simvastatin	FALSE	[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC
Sirolimus	FALSE	[H][C@@]1(C[C@H](C)[C@]2([H])CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@]3([H])CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@@]3([H])C(=O)O2)OC)CC[C@@H](O)[C@@H](C1)OC
Sitagliptin	FALSE	N[C@@H](CC(=O)N1CCN2C(C1)=NN=C2C(F)(F)F)CC1=CC(F)=C(F)C=C1F
Sitaxentan	FALSE	CC1=NOC(NS(=O)(=O)C2=C(SC=C2)C(=O)CC2=CC3=C(OCO3)C=C2C)=C1Cl
Sodium bicarbonate	FALSE	[Na+].OC([O-])=O
Sodium lauryl sulfate	FALSE	[Na+].CCCCCCCCCCCCOS([O-])(=O)=O
Sodium stibogluconate	FALSE	O.O.O.O.O.O.O.O.O.[Na+].[Na+].[Na+].[H][C@@]1(O[Sb]2(O)(O[Sb]34([O-])O[C@@H](C([O-])=O)[C@@]([H])(O3)[C@]([H])(O4)[C@H](O)CO)O[C@@H](C([O-])=O)[C@@]1([H])O2)[C@H](O)CO
Sodium Tetradecyl Sulfate	FALSE	CCCCCCCCCCCCCCOS(O)(=O)=O
Solifenacin	TRUE	OC(=O)CCC(O)=O.O=C(O[C@H]1CN2CCC1CC2)N1CCC2=CC=CC=C2[C@@H]1C1=CC=CC=C1
Somatropin recombinant	FALSE	
Sorafenib	FALSE	CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1
Sotalol	FALSE	CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
Spaglumic Acid	FALSE	CC(=O)N[C@@H](CC(=O)N[C@H](CCC(O)=O)C(O)=O)C(O)=O
Sparfloxacin	FALSE	C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C(N)=C2C(=O)C(=CN(C3CC3)C2=C1F)C(O)=O
Spectinomycin	FALSE	[H][C@@]12O[C@H](C)CC(=O)[C@]1(O)O[C@]1([H])[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@@]1([H])O2
Spermine	FALSE	NCCCNCCCCNCCCN
Spinosad	FALSE	CC[C@H]1CCC[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@@H](C)C(=O)C2=C[C@H]3[C@@H]4C[C@@H](C[C@H]4C=C[C@H]3[C@@H]2CC(=O)O1)O[C@@H]1C[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]1OC
Spirapril	FALSE	CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(O)=O)SCCS2
Spironolactone	FALSE	[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])[C@@]([H])(CC2=CC(=O)CC[C@]12C)SC(C)=O
Stanozolol	FALSE	CC1(O)CCC2C3CCC4CC5=NNC=C5CC4(C)C3CCC12C
Stavudine	FALSE	CC1=CN([C@@H]2O[C@H](CO)C=C2)C(=O)NC1=O
Stepronin	FALSE	CC(SC(=O)C1=CC=CS1)C(=O)NCC(O)=O
Streptokinase	FALSE	
Streptomycin	FALSE	CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]1[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]2NC(N)=N)O[C@@H](C)[C@]1(O)C=O
Streptozocin	FALSE	CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
Succimer	FALSE	OC(=O)C(S)C(S)C(O)=O
Succinic acid	FALSE	OC(=O)CCC(O)=O
Succinylcholine	FALSE	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
Sucralfate	FALSE	O[Al](O)OS(=O)(=O)OC[C@H]1O[C@@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O
Sufentanil	TRUE	CCC(=O)N(C1=CC=CC=C1)C1(COC)CCN(CCC2=CC=CS2)CC1
Sulfacetamide	FALSE	CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1
Sulfacytine	FALSE	CCN1C=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC1=O
Sulfadiazine	FALSE	NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=N1
Sulfadimethoxine	FALSE	COC1=NC(OC)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1
Sulfadoxine	FALSE	COC1=NC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1OC
Sulfamerazine	FALSE	CC1=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=C1
Sulfamethazine	FALSE	CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1
Sulfamethizole	FALSE	CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1
Sulfamethoxazole	FALSE	CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1
Sulfametopyrazine	FALSE	COC1=NC=CN=C1NS(=O)(=O)C1=CC=C(N)C=C1
Sulfamoxole	FALSE	CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1
Sulfanilamide	FALSE	NC1=CC=C(C=C1)S(N)(=O)=O
